rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000206156,2752396,Fabaceae,Cynometra,whitfordii,,Cynometra whitfordii,Elmer,Species,Synonym,3256306,,,Leafl. Philipp. Bot. 8: 2734 (1915),,,ipni:489506-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489506-1,,wfo-0000206159,16034,,,,,Detarioideae
wfo-0001057636,2756763,Fabaceae,Daniellia,pubescens,,Daniellia pubescens,Hutch. & Dalziel,Species,Synonym,2756765,,,Fl. W. Trop. Afr. 1: 341 (1928),,,ipni:490997-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:490997-1,,wfo-0000166303,16091,,,,,Detarioideae
wfo-1000038930,2675009,Fabaceae,Berlinia,scheffleri,,Berlinia scheffleri,Harms,Species,Synonym,2867198,,,Bot. Jahrb. Syst. 30: 83 (1901),,,ipni:481872-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481872-1,,wfo-0000168986,16108,,,,,Detarioideae
wfo-0000169731,2373806,Fabaceae,Monopetalanthus,breynei,,Monopetalanthus breynei,Bamps,Species,Synonym,2675894,,,Bull. Jard. Bot. Natl. Belg. 50: 512 (1980),,,ipni:509071-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509071-1,,wfo-0000193702,16112,,,,,Detarioideae
wfo-0001052569,2752339,Fabaceae,Cynometra,microflora,,Cynometra microflora,R.S.Cowan,Species,Synonym,3256301,,,Mem. New York Bot. Gard. 8: 114 (1953),,,ipni:74357-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:74357-2,,wfo-0000179666,16130,,,,,Detarioideae
wfo-1200000758,2869967,Fabaceae,Cynometra,leonensis,teixeirae,Cynometra leonensis subsp. teixeirae,Torre,Subspecies,Accepted,2869967,2752311,,"Bol. Soc. Brot., sér. 2, 41: 152 (1967)",,NW. Angola,ipni:77250362-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77250362-1,wfo-0000165936,,16134,,,,,Detarioideae
wfo-0000570411,2681423,Fabaceae,Brachystegia,flagristipulata,,Brachystegia flagristipulata,Taub.,Species,Synonym,2681403,,,"H.G.A.Engler (ed.), Pflanzenw. Ost-Afrikas, C: 198 (1895)",,,ipni:482206-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482206-1,,wfo-0000213702,16137,,,,,Detarioideae
wfo-0000206103,2745063,Fabaceae,Crudia,cauliflora,,Crudia cauliflora,Merr.,Species,Accepted,2745063,2745047,,J. Arnold Arbor. 35: 136 (1954),,Philippines (Siargao),ipni:489107-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489107-1,wfo-4000009814,,16177,,,,,Detarioideae
wfo-0000212426,2641720,Fabaceae,Anthonotha,obanensis,,Anthonotha obanensis,(Baker f.) J.Léonard,Species,Synonym,3243946,,2366277,Bull. Jard. Bot. État Bruxelles 25: 203 (1955),,,ipni:474613-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474613-1,,wfo-0001443777,16183,,,,,Detarioideae
wfo-0001443714,2995062,Fabaceae,Cynometra,cebuensis,,Cynometra cebuensis,F.Seid.,Species,Accepted,2995062,2752227,,Blumea 58: 18 (2013),,Philippines,ipni:77132497-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77132497-1,wfo-4000010422,,16188,,,,,Detarioideae
wfo-0000213455,2675005,Fabaceae,Berlinia,preussii,,Berlinia preussii,De Wild.,Species,Synonym,2674971,,,Pl. Bequaert. 3: 148 (1925),,,ipni:481869-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481869-1,,wfo-0000213445,16247,,,,,Detarioideae
wfo-0001410637,2848563,Fabaceae,Heterostemon,mimosoides,longipes,Heterostemon mimosoides var. longipes,R.S.Cowan,Variety,Accepted,2848563,2848560,,Proc. Kon. Ned. Akad. Wetensch. C 79: 53 (1976),,Venezuela,ipni:121412-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:121412-2,wfo-0000173634,,16271,,,,,Detarioideae
wfo-0001057779,2867425,Fabaceae,Isomacrolobium,elongatum,,Isomacrolobium elongatum,(Hutch.) Aubrév. & Pellegr.,Species,Synonym,3243946,,2366080,Bull. Soc. Bot. France 104: 498 (1958),,,ipni:501000-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501000-1,,wfo-0001443777,16360,,,,,Detarioideae
wfo-0000165599,2746510,Fabaceae,Cryptosepalum,busseanum,,Cryptosepalum busseanum,Harms,Species,Synonym,2746530,,,Bot. Jahrb. Syst. 33: 156 (1902),,,ipni:489187-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489187-1,,wfo-0000165558,16366,,,,,Detarioideae
wfo-0000199617,2745075,Fabaceae,Crudia,gracilis,,Crudia gracilis,Prain,Species,Accepted,2745075,2745047,,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 66: 223 (1897)",,"Pen. Thailand to Philippines (Luzon), Papua New Guinea",ipni:489121-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489121-1,wfo-4000009814,,16403,,,,,Detarioideae
wfo-0000167234,2805217,Fabaceae,Eurypetalum,batesii,,Eurypetalum batesii,Baker f.,Species,Synonym,2805218,,,J. Bot. 67: 197 (1929),,,ipni:494680-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:494680-1,,wfo-0000167245,16439,,,,,Detarioideae
wfo-1200000141,3255832,Fabaceae,Bikinia,letestui,letestui,Bikinia letestui subsp. letestui,,Subspecies,Accepted,3255832,2675900,,Unknown,,Cameroon to Gabon,ipni:77222888-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77222888-1,wfo-0000193712,,16498,,,,,Detarioideae
wfo-0000195865,2752289,Fabaceae,Cynometra,glabra,,Cynometra glabra,R.Vig.,Species,Illegitimate,2752262,,,Notul. Syst. (Paris) 13: 348 (1948),", nom. illeg.",,ipni:489411-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489411-1,,wfo-0000195862,16550,,,,,Detarioideae
wfo-0001231285,2735905,Fabaceae,Copaifera,vuilletiana,,Copaifera vuilletiana,A.Chev.,Species,Synonym,2834810,,,Mém. Soc. Bot. France 8: 258 (1917),,,ipni:487050-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487050-1,,wfo-0000168339,16566,,,,,Detarioideae
wfo-4000011886,2770800,Fabaceae,Dipetalanthus,,,Dipetalanthus,A.Chev.,Genus,Synonym,2857347,,,Rev. Int. Bot. Appl. Agric. Trop. 26: 594 (1946),,,ipni:22269-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22269-1,,wfo-4000018700,16626,,,,,Detarioideae
wfo-4000010422,2752227,Fabaceae,Cynometra,,,Cynometra,L.,Genus,Accepted,2752227,,,Sp. Pl.: 382 (1753),,Tropics,ipni:22178-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22178-1,wfo-4100002415,,16656,,,,,Detarioideae
wfo-0001443725,3238359,Fabaceae,Cynometra,rosea,,Cynometra rosea,(K.Schum.) Rados.,Species,Accepted,3238359,2752227,2591763,PhytoKeys 127: 14 (2019),,New Guinea,ipni:77199255-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199255-1,wfo-4000010422,,16659,,,,,Detarioideae
wfo-0000179179,2735816,Fabaceae,Copaifera,bulbotricha,,Copaifera bulbotricha,Rizzini & Heringer,Species,Synonym,2735872,,,Rodriguésia 29(43): 149 (1977),,,ipni:64897-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64897-2,,wfo-0000165647,16667,,,,,Detarioideae
wfo-0000165636,2735844,Fabaceae,Copaifera,glycycarpa,,Copaifera glycycarpa,Ducke,Species,Accepted,2735844,2735808,,Arch. Jard. Bot. Rio de Janeiro 5: 128 (1930),,W. Brazil,ipni:64911-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64911-2,wfo-4000009218,,16694,,,,,Detarioideae
wfo-0000166443,2763150,Fabaceae,Detarium,senegalense,,Detarium senegalense,J.F.Gmel.,Species,Accepted,2763150,2763143,,"Syst. Nat., ed. 13[bis].: 700 (1791)",,W. Trop. Africa to South Sudan,ipni:492283-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:492283-1,wfo-4000011236,,16709,,,,,Detarioideae
wfo-0000165124,2857068,Fabaceae,Hymenaea,reticulata,,Hymenaea reticulata,Ducke,Species,Accepted,2857068,2857026,,"Bull. Mus. Natl. Hist. Nat., sér. 2, 4: 726 (1932)",,"Colombia, Peru, N. Brazil",ipni:125441-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125441-2,wfo-4000018629,,16714,,,,,Detarioideae
wfo-0001443511,3235815,Fabaceae,Afzelia,speciosa,,Afzelia speciosa,Coyte,Species,Illegitimate,2624955,,,Ind. Plant.: 6 (1807),", nom. superfl.",,ipni:77203198-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77203198-1,,wfo-0000213207,16834,,,,,Detarioideae
wfo-0000199646,2752361,Fabaceae,Cynometra,polyandra,,Cynometra polyandra,Roxb.,Species,Accepted,2752361,2752227,,Pl. Coromandel 3: 83 (1820),,Assam to Pen. Malaysia,ipni:489475-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489475-1,wfo-4000010422,,17041,,,,,Detarioideae
wfo-0001057746,2865922,Fabaceae,Intsia,africana,,Intsia africana,(Sm. ex Pers.) Kuntze,Species,Synonym,2624955,,2624955,Revis. Gen. Pl. 1: 192 (1891),,,ipni:500950-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500950-1,,wfo-0000213207,17068,,,,,Detarioideae
wfo-0001056868,2624956,Fabaceae,Afzelia,attenuata,,Afzelia attenuata,Klotzsch,Species,Synonym,2625002,,,"W.C.H.Peters, Naturw. Reise Mossambique 6(Bot., 1): 20 (1861)",,,ipni:473045-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473045-1,,wfo-0000211863,17072,,,,,Detarioideae
wfo-4000015637,2825237,Fabaceae,Gilbertiodendron,,,Gilbertiodendron,J.Léonard,Genus,Accepted,2825237,,,Bull. Jard. Bot. État Bruxelles 22: 188 (1952),,W. & WC. Trop. Africa,ipni:22485-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22485-1,wfo-4100002415,,17080,,,,,Detarioideae
wfo-0000193680,2643394,Fabaceae,Aphanocalyx,ledermannii,,Aphanocalyx ledermannii,(Harms) Wieringa,Species,Accepted,2643394,2643388,2373981,Wageningen Agric. Univ. Pap. 99(4): 131 (1999),,WC. Trop. Africa,ipni:1011115-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1011115-1,wfo-4000002618,,17100,,,,,Detarioideae
wfo-0000572617,2683849,Fabaceae,Brownea,chocoana,,Brownea chocoana,Quiñones,Species,Accepted,2683849,2683839,,Revista Acad. Colomb. Ci. Exact. 80: 225 (1997),,Colombia,ipni:318469-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:318469-2,wfo-4000005512,,17107,,,,,Detarioideae
wfo-0000206101,2745107,Fabaceae,Crudia,spicata,,Crudia spicata,Blanco,Species,Illegitimate,2745058,,,"Fl. Filip., ed. 2.: 261 (1845)",", nom. illeg.",,ipni:489153-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489153-1,,wfo-0000206099,17115,,,,,Detarioideae
wfo-0000169016,2674972,Fabaceae,Berlinia,dalzielii,,Berlinia dalzielii,(Craib & Stapf ex Holland) Baker f.,Species,Synonym,2867199,,2867190,Legum. Trop. Africa: 690 (1930),,,ipni:481843-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481843-1,,wfo-0000168995,17131,,,,,Detarioideae
wfo-0000165200,2735878,Fabaceae,Copaifera,mildbraedii,,Copaifera mildbraedii,Harms,Species,Accepted,2735878,2735808,,Notizbl. Bot. Gart. Berlin-Dahlem 8: 147 (1922),,Nigeria to WC. Trop. Africa,ipni:487027-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487027-1,wfo-4000009218,,17149,,,,,Detarioideae
wfo-0000212823,2667873,Fabaceae,Baikiaea,plurijuga,,Baikiaea plurijuga,Harms,Species,Accepted,2667873,2667863,,"O.Warburg (ed.), Kunene-Sambesi Exped.: 248 (1903)",,S. Trop. Africa to N. Namibia,ipni:480802-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:480802-1,wfo-4000003894,,17175,,,,,Detarioideae
wfo-0000178767,2834805,Fabaceae,Guibourtia,chodatiana,,Guibourtia chodatiana,(Hassl.) J.Léonard,Species,Accepted,2834805,2834802,2735822,Bull. Jard. Bot. État Bruxelles 19: 401 (1949),,EC. Bolivia to Brazil and Paraguay,ipni:114663-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:114663-2,wfo-4000016341,,17240,,,,,Detarioideae
wfo-4000031468,2536133,Fabaceae,Pseudocopaiva,,,Pseudocopaiva,Britton & P.Wilson,Genus,Synonym,2834802,,,Trop. Woods 20: 28 (1929),,,ipni:290938-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290938-2,,wfo-4000016341,17241,,,,,Detarioideae
wfo-0000212120,2366076,Fabaceae,Macrolobium,ferrugineum,,Macrolobium ferrugineum,Harms,Species,Synonym,2641707,,,Bot. Jahrb. Syst. 26: 271 (1899),,,ipni:505690-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505690-1,,wfo-0000212110,17249,,,,,Detarioideae
wfo-0001057762,2536098,Fabaceae,Pseudoberlinia,densiflora,,Pseudoberlinia densiflora,(Baker) Pedro,Species,Synonym,2870042,,2674974,Bol. Soc. Estud. Cólon. Moçambique 25(92): 14 (1955),,,ipni:515910-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:515910-1,,wfo-0001316155,17262,,,,,Detarioideae
wfo-0000178491,2735881,Fabaceae,Copaifera,nana,,Copaifera nana,Rizzini,Species,Accepted,2735881,2735808,,Revista Brasil. Biol. 31: 192 (1971),,WC. Brazil,ipni:487030-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487030-1,wfo-4000009218,,17264,,,,,Detarioideae
wfo-0001443719,3238388,Fabaceae,Cynometra,lenticellata,,Cynometra lenticellata,(C.T.White) Rados.,Species,Accepted,3238388,2752227,2368542,PhytoKeys 127: 12 (2019),,New Guinea to Queensland,ipni:77199248-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199248-1,wfo-4000010422,,17283,,,,,Detarioideae
wfo-0000180243,2857036,Fabaceae,Hymenaea,correana,,Hymenaea correana,Barb.Rodr.,Species,Synonym,2857077,,,Pl. Mattogross.: 21 (1898),,,ipni:125419-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125419-2,,wfo-0000173639,17284,,,,,Detarioideae
wfo-0001057425,2681445,Fabaceae,Brachystegia,leonensis,,Brachystegia leonensis,Hutch. & Burtt Davy,Species,Accepted,2681445,2681394,,Bull. Misc. Inform. Kew 1923: 156 (1923),,W. Trop. Africa,ipni:482228-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482228-1,wfo-4000005257,,17320,,,,,Detarioideae
wfo-0000187726,2745095,Fabaceae,Crudia,papuana,,Crudia papuana,Kosterm.,Species,Accepted,2745095,2745047,,Reinwardtia 6: 292 (1962),,Papuasia to N. Queensland,ipni:489140-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489140-1,wfo-4000009814,,17372,,,,,Detarioideae
wfo-0000165483,2746527,Fabaceae,Cryptosepalum,fruticosum,,Cryptosepalum fruticosum,Hutch.,Species,Synonym,3256299,,,Bull. Misc. Inform. Kew 1931: 250 (1931),,,ipni:489197-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489197-1,,wfo-0000184995,17384,,,,,Detarioideae
wfo-0000702549,2825260,Fabaceae,Gilbertiodendron,robynsianum,,Gilbertiodendron robynsianum,Aubrév. & Pellegr.,Species,Accepted,2825260,2825237,,Bull. Jard. Bot. État Bruxelles 27: 577 (1957),,Liberia to Ivory Coast,ipni:496553-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496553-1,wfo-4000015637,,17427,,,,,Detarioideae
wfo-0000185543,2865935,Fabaceae,Intsia,palembanica,,Intsia palembanica,Miq.,Species,Accepted,2865935,2865920,,"Fl. Ned. Ind., Eerste Bijv.: 289 (1861)",,Bangladesh to New Guinea,ipni:500962-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500962-1,wfo-4000019102,,17436,,,,,Detarioideae
wfo-0001443855,3235904,Fabaceae,Hymenaea,erythrocarpa,,Hymenaea erythrocarpa,"R.B.Pinto, Mansano & A.M.G.Azevedo",Species,Accepted,3235904,2857026,,Estud. Legum. Colomb. 3: 92 (2019),,SE. Colombia to N. Brazil,ipni:77202933-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77202933-1,wfo-4000018629,,17456,,,,,Detarioideae
wfo-0001061166,2443418,Fabaceae,Toubaouate,brevipaniculatum,,Toubaouate brevipaniculatum,(J.Léonard) Aubrév. & Pellegr.,Species,Synonym,2767112,,2767112,Bull. Soc. Bot. France 104: 492 (1958),,,ipni:521319-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:521319-1,,wfo-0000166929,17530,,,,,Detarioideae
wfo-0000167764,2735794,Fabaceae,Copaiba,guyanensis,,Copaiba guyanensis,(Desf.) Kuntze,Species,Synonym,2735848,,2735848,Revis. Gen. Pl. 1: 172 (1891),,,ipni:64880-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64880-2,,wfo-1000002249,17572,,,,,Detarioideae
wfo-0001061527,2752323,Fabaceae,Cynometra,macrocarpa,,Cynometra macrocarpa,A.S.Tav.,Species,Accepted,2752323,2752227,,Acta Amazonica 19: 155 (1989 publ. 1990),,N. Brazil,ipni:275597-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275597-2,wfo-4000010422,,17592,,,,,Detarioideae
wfo-0001057093,2466354,Fabaceae,Westia,grandiflora,,Westia grandiflora,Vahl,Species,Synonym,2674982,,,Skr. Naturhist.-Selsk. 6: 118 (1810),,,ipni:525720-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525720-1,,wfo-0000213493,17598,,,,,Detarioideae
wfo-0000168328,2834809,Fabaceae,Guibourtia,conjugata,,Guibourtia conjugata,(Bolle) J.Léonard,Species,Accepted,2834809,2834802,2830928,Bull. Jard. Bot. État Bruxelles 19: 402 (1949),,S. Trop. & S. Africa,ipni:497150-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:497150-1,wfo-4000016341,,17612,,,,,Detarioideae
wfo-0001057753,2443392,Fabaceae,Touchiroa,mansonii,,Touchiroa mansonii,Prain,Species,Synonym,2745097,,,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 73: 199 (1904)",,,ipni:521323-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:521323-1,,wfo-0000206112,17616,,,,,Detarioideae
wfo-0000206167,2366396,Fabaceae,Macrolobium,amboinense,,Macrolobium amboinense,Teijsm. ex Hassk.,Species,Synonym,3012923,,,Abh. Naturf. Ges. Halle 9: 189 (1866),,,ipni:505638-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505638-1,,wfo-0000203558,17637,,,,,Detarioideae
wfo-0001057598,2368599,Fabaceae,Maniltoa,yokotae,,Maniltoa yokotae,(Kaneh.) Hosok.,Species,Synonym,2752397,,2752397,J. Jap. Bot. 13: 277 (1937),,,ipni:505922-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505922-1,,wfo-0001057664,17669,,,,,Detarioideae
wfo-0001034089,2681459,Fabaceae,Brachystegia,mpalensis,latifoliolata,Brachystegia mpalensis var. latifoliolata,De Wild.,Variety,Synonym,2681474,,,"Ann. Mus. Congo Belge, Bot., sér. 4, 1: 45 (1902)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2681459-4,,wfo-0000213969,17677,,,,,Detarioideae
wfo-0000199628,2752369,Fabaceae,Cynometra,ramiflora,mimosoides,Cynometra ramiflora var. mimosoides,Baker,Variety,Synonym,2752305,,,"J.D.Hooker, Fl. Brit. India 2: 267 (1878)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2752369-4,,wfo-0000187706,17684,,,,,Detarioideae
wfo-1200000972,2880814,Fabaceae,Cryptosepalum,hockii,velutina,Cryptosepalum hockii var. velutina,De Wild.,Variety,Synonym,2746530,,,Repert. Spec. Nov. Regni Veg. 11: 517 (1913),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2880814-4,,wfo-0000165558,17692,,,,,Detarioideae
wfo-0000212189,2867426,Fabaceae,Isomacrolobium,gabunense,,Isomacrolobium gabunense,(J.Léonard) Aubrév. & Pellegr.,Species,Synonym,2604274,,2641709,Bull. Soc. Bot. France 104: 498 (1958),,,ipni:501001-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501001-1,,wfo-0001034401,17712,,,,,Detarioideae
wfo-0000354880,2331510,Fabaceae,Jonesia,scandens,,Jonesia scandens,Roxb.,Species,Synonym,3012923,,,"Fl. Ind., ed. 1832. 2: 220 (1832)",,,ipni:60469170-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60469170-2,,wfo-0000203558,17754,,,,,Detarioideae
wfo-0000168979,2752378,Fabaceae,Cynometra,schottiana,,Cynometra schottiana,Hochr.,Species,Accepted,2752378,2752227,,Bull. New York Bot. Gard. 6: 275 (1910),,Colombia,ipni:74363-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:74363-2,wfo-4000010422,,17772,,,,,Detarioideae
wfo-0000195871,2752324,Fabaceae,Cynometra,madagascariensis,,Cynometra madagascariensis,Baill.,Species,Accepted,2752324,2752227,,Bull. Mens. Soc. Linn. Paris 1: 375 (1883),,E. & SE. Madagascar,ipni:489445-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489445-1,wfo-4000010422,,17795,,,,,Detarioideae
wfo-0001446152,3012924,Fabaceae,Isoberlinia,angolensis,angolensis,Isoberlinia angolensis var. angolensis,,Variety,Accepted,3012924,2867188,,Unknown,,Cameroon to South Sudan and S. Trop. Africa,ipni:77173072-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77173072-1,wfo-0000168912,,17830,,,,,Detarioideae
wfo-0001443775,3244064,Fabaceae,Englerodendron,mengei,,Englerodendron mengei,(De Wild.) Estrella & Ojeda,Species,Accepted,3244064,2789244,2674994,Austral. Syst. Bot. 32: 568 (2019),,DR Congo,ipni:77209423-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77209423-1,wfo-4000013452,,17855,,,,,Detarioideae
wfo-0000167916,2825263,Fabaceae,Gilbertiodendron,straussianum,,Gilbertiodendron straussianum,(Harms) J.Léonard,Species,Synonym,2825246,,2366471,Fl. Congo Belge 3: 434 (1952),,,ipni:496556-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496556-1,,wfo-0000167484,17923,,,,,Detarioideae
wfo-0001051173,2745064,Fabaceae,Crudia,choussyana,,Crudia choussyana,(Standl.) Standl.,Species,Synonym,2745048,,2643176,"Publ. Field Mus. Nat. Hist., Bot. Ser. 4: 213 (1929)",,,ipni:71152-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:71152-2,,wfo-0000184571,17927,,,,,Detarioideae
wfo-0000213692,2681402,Fabaceae,Brachystegia,bequaertii,,Brachystegia bequaertii,De Wild.,Species,Accepted,2681402,2681394,,Repert. Spec. Nov. Regni Veg. 11: 512 (1913),,S. DR Congo,ipni:482191-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482191-1,wfo-4000005257,,17956,,,,,Detarioideae
wfo-0000174111,2789866,Fabaceae,Eperua,rubiginosa,,Eperua rubiginosa,Miq.,Species,Accepted,2789866,2789844,,Stirp. Surinam. Select.: 12 (1851),,Guianas to N. Brazil,ipni:493945-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493945-1,wfo-4000013535,,18001,,,,,Detarioideae
wfo-0000182123,2745059,Fabaceae,Crudia,bracteata,,Crudia bracteata,Benth.,Species,Accepted,2745059,2745047,,J. Bot. (Hooker) 2: 101 (1840),,"SE. Colombia, French Guiana to Brazil (Pará)",ipni:489103-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489103-1,wfo-4000009814,,18019,,,,,Detarioideae
wfo-0000176517,3014723,Fabaceae,Dimorpha,falcata,,Dimorpha falcata,(Aubl.) Forsyth f.,Species,Synonym,2789851,,2789851,Bot. Nomencl.: 391 (1794),,,ipni:77165319-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77165319-1,,wfo-0000174107,18045,,,,,Detarioideae
wfo-0001057417,2681458,Fabaceae,Brachystegia,mpalensis,,Brachystegia mpalensis,Micheli,Species,Synonym,2681474,,,"Bull. Soc. Roy. Bot. Belgique, Compt. Rend. 36: 73 (1897)",,,ipni:482240-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482240-1,,wfo-0000213969,18046,,,,,Detarioideae
wfo-0000203540,2752245,Fabaceae,Cynometra,bijuga,,Cynometra bijuga,Span. ex Miq.,Species,Synonym,3256306,,,Fl. Ned. Ind. 1(1): 78 (1855),,,ipni:126659-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:126659-3,,wfo-0000206159,18074,,,,,Detarioideae
wfo-0000167132,2789246,Fabaceae,Englerodendron,usambarense,,Englerodendron usambarense,Harms,Species,Accepted,2789246,2789244,,Bot. Jahrb. Syst. 40: 28 (1907),,Tanzania (Usambara Mts.),ipni:493816-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493816-1,wfo-4000013452,,18125,,,,,Detarioideae
wfo-0000634328,2752346,Fabaceae,Cynometra,neocaledonica,,Cynometra neocaledonica,Guillaumin,Species,Synonym,3256306,,,Bull. Soc. Bot. France 83: 307 (1936),,,ipni:489460-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489460-1,,wfo-0000206159,18179,,,,,Detarioideae
wfo-0000212747,2666242,Fabaceae,Augouardia,letestui,,Augouardia letestui,Pellegr.,Species,Accepted,2666242,2666241,,Bull. Soc. Bot. France 71: 310 (1924),,Gabon to Congo,ipni:480761-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:480761-1,wfo-4000003648,,18193,,,,,Detarioideae
wfo-1200021918,2607556,Fabaceae,Isomacrolobium,lebrunii,,Isomacrolobium lebrunii,(J.Léonard) Aubrév. & Pellegr. ex Breteler,Species,Synonym,3244045,,2366119,Syst. & Geogr. Pl. 78: 143 (2008),,,ipni:77094363-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77094363-1,,wfo-0001443773,18237,,,,,Detarioideae
wfo-0000212375,2641718,Fabaceae,Anthonotha,nigerica,,Anthonotha nigerica,(Baker f.) J.Léonard,Species,Synonym,3244062,,2881924,Bull. Jard. Bot. État Bruxelles 25: 202 (1955),,,ipni:474611-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474611-1,,wfo-0001443776,18239,,,,,Detarioideae
